discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year
Boxing,60-63.5kg lightwelterweigh men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/oktay-urkal,Oktay Urkal,Germany,DE,GER,United States,Atlanta 1996,Summer,1996
Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bolat-niyazymbetov,Bolat Niyazymbetov,Kazakhstan,KZ,KAZ,United States,Atlanta 1996,Summer,1996
Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/fathi-missaoui,Fathi Missaoui,Tunisia,TN,TUN,United States,Atlanta 1996,Summer,1996
Boxing,51-54kg bantamweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/istvan-kovacs,Istvan Kovacs,Hungary,HU,HUN,United States,Atlanta 1996,Summer,1996
Boxing,51-54kg bantamweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/arnaldo-mesa,Arnaldo Mesa,Cuba,CU,CUB,United States,Atlanta 1996,Summer,1996
Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/raimkul-malakhbekov,Raimkul Malakhbekov,Russian Federation,RU,RUS,United States,Atlanta 1996,Summer,1996
Boxing,51-54kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vichai-khadpo,Vichai Khadpo,Thailand,TH,THA,United States,Atlanta 1996,Summer,1996
Boxing,67  71kg lightmiddleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/david-reid,David Reid,USA,US,USA,United States,Atlanta 1996,Summer,1996
Boxing,67  71kg lightmiddleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alfredo-duvergel,Alfredo Duvergel,Cuba,CU,CUB,United States,Atlanta 1996,Summer,1996
Boxing,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/karim-tulaganov,Karim Tulaganov,Uzbekistan,UZ,UZB,United States,Atlanta 1996,Summer,1996
Boxing,67  71kg lightmiddleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yermakhan-ibraimov,Yermakhan Ibraimov,Kazakhstan,KZ,KAZ,United States,Atlanta 1996,Summer,1996
Boxing,75-81kg lightheavyweight men,Men,GOLD,Athlete,,,Vasily Zhirov,Kazakhstan,KZ,KAZ,United States,Atlanta 1996,Summer,1996
Boxing,75-81kg lightheavyweight men,Men,SILVER,Athlete,,,Seung-Bae Lee,South Korea,KR,KOR,United States,Atlanta 1996,Summer,1996
Boxing,75-81kg lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/antonio-tarver,Antonio Tarver,USA,US,USA,United States,Atlanta 1996,Summer,1996
Boxing,75-81kg lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-ulrich,Thomas Ulrich,Germany,DE,GER,United States,Atlanta 1996,Summer,1996
Boxing,54-57kg featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/somluck-kamsing,Somluck Kamsing,Thailand,TH,THA,United States,Atlanta 1996,Summer,1996
Boxing,54-57kg featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/serafim-todorov,Serafim Todorov,Bulgaria,BG,BUL,United States,Atlanta 1996,Summer,1996
Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/pablo-chacon,Pablo Chacon,Argentina,AR,ARG,United States,Atlanta 1996,Summer,1996
Boxing,54-57kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/floyd-mayweather,Floyd Mayweather,USA,US,USA,United States,Atlanta 1996,Summer,1996
Boxing,48kg lightflyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/daniel-petrov-bojinov,Daniel Petrov Bojinov,Bulgaria,BG,BUL,United States,Atlanta 1996,Summer,1996
Boxing,48kg lightflyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mansueto-velasco,Mansueto Velasco,Philippines,PH,PHI,United States,Atlanta 1996,Summer,1996
Boxing,48kg lightflyweight men,Men,BRONZE,Athlete,,,Oleh Kiriukhin,Ukraine,UA,UKR,United States,Atlanta 1996,Summer,1996
Boxing,48kg lightflyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rafael-lozano-munoz,Rafael Lozano Muñoz,Spain,ES,ESP,United States,Atlanta 1996,Summer,1996
Boxing,71-75kg men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ariel-hernandez-ascuy,Ariel Hernandez Ascuy,Cuba,CU,CUB,United States,Atlanta 1996,Summer,1996
Boxing,71-75kg men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/malik-beyleroglu,Malik Beyleroglu,Turkey,TR,TUR,United States,Atlanta 1996,Summer,1996
Boxing,71-75kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mohamed-bahari,Mohamed Bahari,Algeria,DZ,ALG,United States,Atlanta 1996,Summer,1996
Boxing,71-75kg men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rhoshii-wells,Rhoshii Wells,USA,US,USA,United States,Atlanta 1996,Summer,1996
Equestrian Eventing,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/blyth-tait,Blyth Tait,New Zealand,NZ,NZL,United States,Atlanta 1996,Summer,1996
Equestrian Eventing,individual mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/sally-clark,Sally Clark,New Zealand,NZ,NZL,United States,Atlanta 1996,Summer,1996
Equestrian Eventing,individual mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/kerry-millikin,Kerry Millikin,USA,US,USA,United States,Atlanta 1996,Summer,1996
Diving,10m platform women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mingxia-fu,Mingxia Fu,China,CN,CHN,United States,Atlanta 1996,Summer,1996
Diving,10m platform women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/annika-walter,Annika Walter,Germany,DE,GER,United States,Atlanta 1996,Summer,1996
Diving,10m platform women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/mary-ellen-clark,Mary Ellen Clark,USA,US,USA,United States,Atlanta 1996,Summer,1996
Diving,3m springboard women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mingxia-fu,Mingxia Fu,China,CN,CHN,United States,Atlanta 1996,Summer,1996
Diving,3m springboard women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/irina-lashko,Irina Lashko,Russian Federation,RU,RUS,United States,Atlanta 1996,Summer,1996
Diving,3m springboard women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/annie-pelletier,Annie Pelletier,Canada,CA,CAN,United States,Atlanta 1996,Summer,1996
Diving,10m platform men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/dmitry-sautin,Dmitry Sautin,Russian Federation,RU,RUS,United States,Atlanta 1996,Summer,1996
Diving,10m platform men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jan-hempel,Jan Hempel,Germany,DE,GER,United States,Atlanta 1996,Summer,1996
Diving,10m platform men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hailiang-xiao,Hailiang Xiao,China,CN,CHN,United States,Atlanta 1996,Summer,1996
Diving,3m springboard men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ni-xiong,Ni Xiong,China,CN,CHN,United States,Atlanta 1996,Summer,1996
Diving,3m springboard men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/zhuocheng-yu,Zhuocheng Yu,China,CN,CHN,United States,Atlanta 1996,Summer,1996
Diving,3m springboard men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mark-edward-lenzi,Mark Edward Lenzi,USA,US,USA,United States,Atlanta 1996,Summer,1996
Nordic Combined,Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/fred-boerre-lundberg,Fred Boerre Lundberg,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Nordic Combined,Individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/takanori-kono,Takanori Kono,Japan,JP,JPN,Norway,Lillehammer 1994,Winter,1994
Nordic Combined,Individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bjarte-engen-vik,Bjarte Engen Vik,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Luge,Singles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/georg-hackl,Georg Hackl,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Luge,Singles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/markus-prock,Markus Prock,Austria,AT,AUT,Norway,Lillehammer 1994,Winter,1994
Luge,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/armin-zoeggeler,Armin Zoeggeler,Italy,IT,ITA,Norway,Lillehammer 1994,Winter,1994
Luge,Singles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/gerda-weissensteiner-1,Gerda Weissensteiner,Italy,IT,ITA,Norway,Lillehammer 1994,Winter,1994
Luge,Singles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/susi-lisa-erdmann,Susi-Lisa Erdmann,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Luge,Singles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/andrea-tagwerker,Andrea Tagwerker,Austria,AT,AUT,Norway,Lillehammer 1994,Winter,1994
Biathlon,75km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/myriam-bedard,Myriam Bedard,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Biathlon,75km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/svetlana-paramygina,Svetlana Paramygina,Belarus,BY,BLR,Norway,Lillehammer 1994,Winter,1994
Biathlon,75km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/valentyna-tserbe-nessina,Valentyna Tserbe-Nessina,Ukraine,UA,UKR,Norway,Lillehammer 1994,Winter,1994
Biathlon,15km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/myriam-bedard,Myriam Bedard,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Biathlon,15km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/anne-briand-bouthiaux,Anne Briand Bouthiaux,France,FR,FRA,Norway,Lillehammer 1994,Winter,1994
Biathlon,15km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/uschi-disl,Uschi Disl,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Biathlon,20km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sergei-tarasov,Sergei Tarasov,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Biathlon,20km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-luck,Frank Luck,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Biathlon,20km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sven-fischer,Sven Fischer,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Biathlon,10km men,Men,GOLD,Athlete,,,Sergey Chepikov,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Biathlon,10km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ricco-gross,Ricco Gross,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Biathlon,10km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-tarasov,Sergei Tarasov,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andreas-schonbachler,Andreas Schönbächler,Switzerland,CH,SUI,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/philippe-laroche,Philippe Laroche,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lloyd-langlois,Lloyd Langlois,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jean-luc-brassard,Jean-Luc Brassard,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sergei-shupletsov,Sergei Shupletsov,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/edgar-grospiron,Edgar Grospiron,France,FR,FRA,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/lina-cheryazova,Lina Cheryazova,Uzbekistan,UZ,UZB,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marie-lindgren,Marie Lindgren,Sweden,SE,SWE,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Aerials women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hilde-synnove-lid,Hilde Synnove Lid,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/stine-lise-hattestad,Stine Lise Hattestad,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elizabeth-mcintyre,Elizabeth Mcintyre,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Freestyle Skiing,Moguls women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/yelizaveta-kozhevnikova,Yelizaveta Kozhevnikova,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/daniel-jansen,Daniel Jansen,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/igor-zhelezovsky,Igor Zhelezovsky,Belarus,BY,BLR,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergey-klevchenya,Sergey Klevchenya,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/johann-olav-koss,Johann Olav Koss,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/rintje-ritsma,Rintje Ritsma,Netherlands,NL,NED,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/falko-zandstra,Falko Zandstra,Netherlands,NL,NED,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/claudia-pechstein,Claudia Pechstein,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/gunda-niemann-stirnemann,Gunda Niemann-Stirnemann,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hiromi-yamamoto,Hiromi Yamamoto,Japan,JP,JPN,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/emese-hunyady,Emese Hunyady,Austria,AT,AUT,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/svetlana-fedotkina,Svetlana Fedotkina,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,1500m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/gunda-niemann-stirnemann,Gunda Niemann-Stirnemann,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/bonnie-blair,Bonnie Blair,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/susan-auch,Susan Auch,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/franziska-schenk-1,Franziska Schenk,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,3000m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/svetlana-bajanova,Svetlana Bajanova,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,3000m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/emese-hunyady,Emese Hunyady,Austria,AT,AUT,Norway,Lillehammer 1994,Winter,1994
Speed skating,3000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/claudia-pechstein,Claudia Pechstein,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/johann-olav-koss,Johann Olav Koss,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Speed skating,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kjell-storelid,Kjell Storelid,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Speed skating,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bart-veldkamp,Bart Veldkamp,Netherlands,NL,NED,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/bonnie-blair,Bonnie Blair,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/anke-baier-loef,Anke Baier-Loef,Germany,DE,GER,Norway,Lillehammer 1994,Winter,1994
Speed skating,1000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/qiaobo-ye,Qiaobo Ye,China,CN,CHN,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/johann-olav-koss,Johann Olav Koss,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kjell-storelid,Kjell Storelid,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
Speed skating,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rintje-ritsma,Rintje Ritsma,Netherlands,NL,NED,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-golubev,Aleksandr Golubev,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sergey-klevchenya,Sergey Klevchenya,Russian Federation,RU,RUS,Norway,Lillehammer 1994,Winter,1994
Speed skating,500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/manabu-horii,Manabu Horii,Japan,JP,JPN,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m men,Men,GOLD,Athlete,,,Gi-Hun Kim,South Korea,KR,KOR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ji-hoon-chae,Ji-Hoon Chae,South Korea,KR,KOR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marc-gagnon,Marc Gagnon,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ji-hoon-chae,Ji-Hoon Chae,South Korea,KR,KOR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mirko-vuillermin,Mirko Vuillermin,Italy,IT,ITA,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nicky-gooch,Nicky Gooch,Great Britain,GB,GBR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m women,Women,GOLD,Athlete,,,I-Gyeong Jeon,South Korea,KR,KOR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/nathalie-lambert,Nathalie Lambert,Canada,CA,CAN,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,1000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/so-hee-kim,So-Hee Kim,South Korea,KR,KOR,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/cathy-turner,Cathy Turner,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/yanmei-zhang,Yanmei Zhang,China,CN,CHN,Norway,Lillehammer 1994,Winter,1994
Short Track Speed Skating,500m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/amy-peterson,Amy Peterson,USA,US,USA,Norway,Lillehammer 1994,Winter,1994
Ski Jumping,Normal Hill Individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/espen-bredesen,Espen Bredesen,Norway,NO,NOR,Norway,Lillehammer 1994,Winter,1994
